Year,USDNo,StudentID,Race,Gender,IEP,ESOL,Lunch,PHYS1,PHYS2,PHYS3,PHYS4,PHYS5,PHYS6,PHYS7,SOC8,SOC9,SOC10,SOC11,SOC12,SOC13,SYM14,SYM15,SYM16,SYM17,SYM18,GK19,GK20,GK21,GK22,GK23,OC24,OC25,OC26,OC27,OC28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,MC36,MC37,MC38,MC39,MC40,MC41,WH42,WH43,WH44,WH45,WH46,ATT47,ATT48,ATT49,ATT50,ATT51,PHYS1S,PHYS2S,PHYS3S,PHYS4S,PHYS5S,PHYS6S,PHYS7S,SOC8S,SOC9S,SOC10S,SOC11S,SOC12S,SOC13S,SYM14S,SYM15S,SYM16S,SYM17S,SYM18S,GK19S,GK20S,GK21S,GK22S,GK23S,OC24S,OC25S,OC26S,OC27S,OC28S,WL29S,WL30S,WL31S,WL32S,WL33S,WL34S,WL35S,MC36S,MC37S,MC38S,MC39S,MC40S,MC41S,WH42S,WH43S,WH44S,WH45S,WH46S,ATT47S,ATT48S,ATT49S,ATT50S,ATT51S,ESOL_Participation_Code,lunch_re,male,minority,iep_re,phys,soc,sym,gk,oc,wl,mc,wh,att,keli_s
2006,457,1120000020,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,mastered,somewhat,somewhat,mastered,somewhat,often,sometimes,rarely,rarely,rarely,sometimes,sometimes,rarely,sometimes,never,rarely,some,none,rarely,rarely,never,often,sometimes,rarely,rarely,rarely,some,none,sometimes,sometimes,first only,rarely,rarely,no,no,none,none,sometimes,sometimes,rarely,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,sometimes,sometimes,rarely,rarely,rarely,sometimes,sometimes,rarely,often,never,never,some,some,sometimes,sometimes,often,often,sometimes,sometimes,sometimes,sometimes,most,some,sometimes,often,first only,sometimes,sometimes,no,no,some,some,rarely,often,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,rarely,,1,1,1,0,1.5714285714,1.6666666667,1.2,0.6,1.6,1.1428571429,0.6666666667,2,2,1.6888888889
2006,457,1120000033,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,somewhat,sometimes,sometimes,rarely,sometimes,rarely,sometimes,sometimes,sometimes,often,rarely,rarely,some,most,sometimes,sometimes,rarely,often,sometimes,sometimes,rarely,rarely,some,none,sometimes,sometimes,first only,sometimes,rarely,no,no,none,many,sometimes,often,sometimes,rarely,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,rarely,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,sometimes,sometimes,often,often,sometimes,sometimes,sometimes,sometimes,often,sometimes,rarely,some,most,often,often,often,often,sometimes,sometimes,often,sometimes,most,some,often,often,both,often,often,yes,sometimes,many,many,sometimes,often,sometimes,often,sometimes,often,sometimes,sometimes,often,often,often,rarely,,0,1,1,0,1.8571428571,1.6666666667,1.8,1.6,1.8,1.2857142857,1.1666666667,1.6,1.6,2.2222222222
2006,457,1120000035,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,mastered,somewhat,mastered,somewhat,somewhat,often,sometimes,sometimes,often,often,often,sometimes,rarely,often,sometimes,sometimes,some,most,often,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,some,none,often,often,first only,sometimes,sometimes,yes,sometimes,some,some,sometimes,rarely,sometimes,often,sometimes,often,often,sometimes,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,sometimes,sometimes,some,most,often,sometimes,often,often,often,often,often,sometimes,all,most,often,often,first only,often,often,yes,sometimes,many,many,sometimes,often,often,often,often,often,often,often,often,often,sometimes,sometimes,,1,1,1,0,1.5714285714,2.6666666667,2,2,2.2,1.7142857143,1.3333333333,2.6,2.8,2.4444444444
2006,457,1120000046,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,somewhat,mastered,mastered,somewhat,sometimes,sometimes,sometimes,rarely,often,often,sometimes,rarely,often,never,never,none,some,rarely,rarely,sometimes,sometimes,sometimes,never,rarely,rarely,some,some,sometimes,rarely,first only,rarely,sometimes,no,no,none,many,sometimes,never,rarely,sometimes,often,sometimes,sometimes,sometimes,sometimes,often,often,rarely,mastered,mastered,mastered,somewhat,mastered,mastered,mastered,sometimes,often,often,never,often,often,often,sometimes,often,never,never,some,most,rarely,rarely,sometimes,sometimes,rarely,never,never,never,most,some,often,often,first only,sometimes,sometimes,yes,no,some,some,rarely,often,sometimes,sometimes,often,often,often,sometimes,often,often,sometimes,sometimes,,0,1,1,0,1.7142857143,2.1666666667,1.2,1,1.2,1.2857142857,0.6666666667,2,2.2,1.7333333333
2006,457,1120000050,asian,male,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,sometimes,sometimes,sometimes,often,often,often,sometimes,often,sometimes,sometimes,some,some,often,often,sometimes,often,sometimes,sometimes,sometimes,sometimes,most,some,often,often,first only,sometimes,often,no,sometimes,some,none,rarely,often,often,often,sometimes,often,often,sometimes,sometimes,often,often,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,often,often,some,most,often,often,often,often,often,sometimes,often,often,all,all,often,often,both,often,often,yes,yes,many,many,sometimes,often,often,often,sometimes,often,often,often,often,often,often,often,,1,1,1,0,2,2.5,2.4,2,2.2,2.1428571429,1,2.8,2.4,2.5777777778
2006,457,1120000052,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,somewhat,sometimes,often,often,often,often,often,sometimes,sometimes,sometimes,rarely,never,none,none,rarely,sometimes,sometimes,often,often,often,often,often,some,none,sometimes,sometimes,no,sometimes,sometimes,yes,no,none,some,rarely,often,often,sometimes,never,rarely,sometimes,rarely,rarely,sometimes,sometimes,never,mastered,mastered,mastered,mastered,mastered,mastered,mastered,sometimes,sometimes,often,often,often,often,often,sometimes,sometimes,never,never,some,some,rarely,sometimes,rarely,often,sometimes,often,sometimes,sometimes,most,some,sometimes,sometimes,first only,sometimes,sometimes,sometimes,no,some,some,rarely,sometimes,often,rarely,rarely,sometimes,rarely,rarely,rarely,sometimes,rarely,rarely,,0,0,1,0,1.8571428571,2.8333333333,1.4,1,3,1.2857142857,1.1666666667,1.6,1.2,1.5777777778
2006,457,1120000054,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,sometimes,often,often,often,sometimes,often,sometimes,often,some,most,often,often,sometimes,often,often,often,often,often,most,some,often,often,first only,sometimes,sometimes,yes,yes,many,many,often,often,often,sometimes,often,often,often,often,often,often,often,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,sometimes,often,often,often,often,often,often,often,most,most,often,often,often,often,often,often,often,often,all,all,often,often,both,often,often,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,,1,1,1,0,1.8571428571,2.8333333333,2.6,2.2,3,2,2.3333333333,2.8,2.8,2.6888888889
2006,480,1120000060,refused to designate,unknown,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,none,somewhat,somewhat,none,none,somewhat,sometimes,sometimes,sometimes,rarely,sometimes,often,rarely,never,sometimes,never,never,none,none,rarely,sometimes,rarely,rarely,sometimes,rarely,never,rarely,none,none,never,never,no,never,never,no,no,none,none,rarely,never,sometimes,sometimes,rarely,sometimes,sometimes,often,rarely,rarely,sometimes,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.5714285714,2,0.6,0.8,1,0,0.1666666667,1.8,1.4,
2006,480,1120000004,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,,,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,often,often,often,sometimes,sometimes,never,never,some,most,rarely,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,some,some,sometimes,sometimes,first only,rarely,rarely,yes,no,some,many,rarely,sometimes,often,often,often,often,often,often,often,often,sometimes,often,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,often,often,often,sometimes,often,rarely,rarely,some,most,sometimes,sometimes,sometimes,sometimes,often,often,sometimes,often,some,some,often,often,first only,rarely,rarely,yes,no,some,many,sometimes,sometimes,often,often,often,often,often,often,often,often,sometimes,sometimes,,1,1,1,0,1.6,3,1.4,1.6,2.2,1.2857142857,1.3333333333,3,2.8,2.0444444444
2006,480,1120000005,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,none,somewhat,mastered,mastered,mastered,somewhat,somewhat,sometimes,often,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,never,rarely,some,some,rarely,sometimes,rarely,never,rarely,sometimes,rarely,sometimes,some,some,often,sometimes,first only,never,never,no,no,some,some,never,sometimes,often,sometimes,rarely,sometimes,often,sometimes,sometimes,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,sometimes,often,often,sometimes,often,rarely,never,some,most,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,some,some,often,often,first only,rarely,rarely,yes,no,some,many,sometimes,sometimes,often,often,often,often,often,often,often,often,sometimes,sometimes,,1,1,1,0,1.2857142857,2.1666666667,1.6,1.2,1.2,1.1428571429,0.6666666667,2.2,2.2,1.9333333333
2006,480,1120000007,hispanic/latino,female,NO IEP - Regular Education,ELL,Reduced Price Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,often,often,often,sometimes,sometimes,never,rarely,some,most,sometimes,sometimes,sometimes,often,often,often,often,often,some,some,often,sometimes,first only,sometimes,rarely,yes,no,some,many,rarely,sometimes,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,often,often,often,sometimes,often,rarely,rarely,some,most,often,sometimes,sometimes,often,often,often,sometimes,often,most,some,often,often,both,sometimes,sometimes,yes,no,some,many,often,sometimes,often,often,often,often,often,often,often,often,sometimes,sometimes,,1,0,1,0,1.5714285714,3,1.6,1.8,3,1.5714285714,1.3333333333,3,3,2.2
2006,480,1120000013,white,female,NO IEP - Regular Education,ELL,Free Lunch,somewhat,somewhat,mastered,mastered,mastered,mastered,somewhat,often,often,often,often,often,often,often,sometimes,sometimes,rarely,rarely,some,most,rarely,sometimes,rarely,often,often,often,often,often,some,some,often,sometimes,first only,rarely,rarely,sometimes,no,some,many,rarely,sometimes,often,often,often,often,often,often,often,often,often,often,mastered,somewhat,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,often,sometimes,often,sometimes,sometimes,rarely,rarely,some,most,often,often,often,often,often,sometimes,sometimes,sometimes,most,some,often,often,first only,rarely,rarely,yes,sometimes,some,many,sometimes,sometimes,often,often,often,often,often,often,sometimes,often,sometimes,sometimes,,1,0,0,0,1.5714285714,3,1.8,1.4,3,1.4285714286,1.1666666667,3,3,2.0888888889
2006,480,1120000015,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,somewhat,none,somewhat,mastered,none,none,somewhat,rarely,sometimes,often,often,rarely,sometimes,often,sometimes,often,never,never,none,most,sometimes,often,sometimes,sometimes,often,often,rarely,often,some,none,sometimes,sometimes,no,rarely,never,no,no,none,none,rarely,rarely,often,sometimes,rarely,sometimes,often,often,rarely,sometimes,often,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,sometimes,often,often,sometimes,often,rarely,sometimes,most,most,often,often,often,often,often,often,sometimes,often,all,some,sometimes,often,first only,sometimes,sometimes,yes,yes,many,many,sometimes,often,often,sometimes,sometimes,often,often,often,sometimes,sometimes,often,sometimes,,1,0,1,0,0.7142857143,2,1.6,1.8,2.4,0.8571428571,0.3333333333,2.2,2,2.2888888889
2006,480,1120000016,hispanic/latino,female,NO IEP - Regular Education,ELL,Reduced Price Lunch,somewhat,none,somewhat,somewhat,mastered,somewhat,somewhat,sometimes,often,rarely,often,rarely,sometimes,sometimes,sometimes,often,rarely,never,some,most,sometimes,sometimes,often,often,sometimes,often,sometimes,sometimes,none,none,rarely,sometimes,no,rarely,rarely,no,no,none,some,rarely,sometimes,sometimes,often,sometimes,sometimes,sometimes,often,often,often,often,rarely,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,often,sometimes,often,often,sometimes,often,sometimes,sometimes,most,most,often,often,often,often,sometimes,often,sometimes,often,all,some,sometimes,often,first only,sometimes,sometimes,yes,yes,many,many,sometimes,often,sometimes,often,often,often,often,often,often,often,often,sometimes,,1,0,1,0,1,2,1.6,2,2.4,0.7142857143,0.6666666667,2.2,2.6,2.3777777778
2006,480,1120000023,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,mastered,mastered,mastered,mastered,somewhat,often,often,often,often,often,often,often,sometimes,sometimes,rarely,rarely,some,most,rarely,sometimes,sometimes,often,often,often,often,often,some,some,often,sometimes,both,sometimes,rarely,yes,no,some,many,rarely,sometimes,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,often,often,often,often,sometimes,sometimes,sometimes,some,most,often,often,often,often,often,often,often,often,all,most,often,often,both,sometimes,sometimes,yes,yes,many,many,often,sometimes,often,often,often,often,often,often,often,often,often,often,,1,0,1,0,1.8571428571,3,1.8,1.6,3,1.7142857143,1.3333333333,3,3,2.4888888889
2006,480,1120000024,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,none,mastered,somewhat,mastered,mastered,somewhat,somewhat,often,sometimes,often,rarely,sometimes,often,rarely,sometimes,never,never,never,none,most,sometimes,often,often,often,sometimes,sometimes,rarely,rarely,some,none,rarely,sometimes,first only,rarely,never,yes,no,none,none,sometimes,sometimes,rarely,sometimes,often,often,often,often,sometimes,often,often,rarely,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,sometimes,sometimes,sometimes,often,sometimes,often,rarely,sometimes,most,most,sometimes,sometimes,often,sometimes,sometimes,often,sometimes,often,all,some,often,sometimes,both,rarely,sometimes,yes,yes,many,many,often,often,sometimes,often,often,often,often,often,often,often,often,often,,1,0,1,0,1.2857142857,2.3333333333,0.6,2,1.8,0.8571428571,1,2.4,2.4,2.3333333333
2006,480,1120000028,refused to designate,unknown,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,none,mastered,somewhat,mastered,somewhat,somewhat,sometimes,sometimes,rarely,often,often,sometimes,often,sometimes,often,never,never,none,some,sometimes,often,sometimes,often,often,often,sometimes,often,none,none,never,never,no,never,never,no,no,none,none,rarely,rarely,sometimes,rarely,rarely,sometimes,rarely,often,sometimes,sometimes,often,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1.1428571429,2.1666666667,1.6,1.6,2.8,0,0.3333333333,1.4,2,
2006,480,1120000030,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,somewhat,somewhat,mastered,somewhat,somewhat,often,often,sometimes,rarely,sometimes,often,often,sometimes,sometimes,never,never,some,most,sometimes,often,often,often,often,sometimes,rarely,sometimes,some,none,sometimes,sometimes,no,rarely,never,yes,yes,none,some,sometimes,rarely,often,sometimes,often,often,sometimes,often,sometimes,often,often,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,sometimes,sometimes,often,often,often,sometimes,sometimes,sometimes,most,most,often,often,often,often,often,sometimes,rarely,sometimes,all,some,sometimes,sometimes,first only,sometimes,rarely,yes,yes,many,many,sometimes,sometimes,often,often,often,often,often,often,often,often,often,often,,1,0,1,0,1.4285714286,2.3333333333,1.4,2.2,2.2,0.8571428571,1.3333333333,2.6,2.6,2.2888888889
2006,480,1120000036,refused to designate,unknown,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,none,mastered,somewhat,mastered,somewhat,somewhat,never,never,sometimes,rarely,sometimes,sometimes,often,sometimes,often,never,never,some,most,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,often,some,none,rarely,often,no,rarely,never,no,no,none,some,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,rarely,rarely,never,sometimes,often,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1.1428571429,1.1666666667,1.6,1.8,2.4,0.8571428571,0.8333333333,1.6,1.2,
